review,score
"[38, 458, 2385, 858, 15, 526, 150, 1203, 4, 2, 26, 2386, 4, 5, 197, 18, 22, 905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 8, 6, 47, 205, 597, 134, 97, 8, 137, 225, 6, 695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[72, 395, 4, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[19, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[376, 5, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5, 9, 112, 1278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 61, 27, 101, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[337, 11, 288, 7, 800, 57, 6, 230, 30, 40, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[528, 3, 17, 113, 662, 2, 263, 4, 75, 11, 10, 28, 2, 2387, 141, 9, 6, 308, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 53, 55, 18, 195, 136, 10, 28, 1215, 7, 505, 2, 2388, 26, 3, 25, 73, 598, 80, 40, 32, 1279, 1280, 2389, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[117, 31, 7, 864, 30, 22, 8, 2, 458, 11, 84, 2390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[31, 9, 192, 4, 2, 390, 9, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 2391, 36, 27, 704, 4, 81, 230, 2392, 1193, 274, 65, 27, 230, 38, 2, 58, 4, 117, 499, 268, 5, 9, 2, 58, 230, 152, 35, 73, 598, 0, 0]",1
"[34, 378, 24, 209, 25, 7, 2393, 2394, 346, 7, 82, 19, 249, 30, 10, 28, 47, 477, 2, 396, 22, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2395, 173, 44, 13, 2396, 11, 6, 101, 875, 2397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[266, 12, 6, 2398, 10, 28, 13, 6, 774, 11, 2399, 4, 3, 55, 18, 170, 7, 167, 41, 23, 106, 2400, 3, 196, 705, 5, 38, 22, 0, 0, 0, 0]",0
"[2401, 26, 31, 4, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 534, 18, 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[137, 225, 2402, 140, 2, 651, 13, 2, 706, 1281, 60, 310, 246, 41, 3, 78, 15, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 28, 8, 143, 95, 441, 13, 438, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2403, 2404, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[40, 25, 6, 19, 317, 11, 26, 2405, 6, 2406, 2407, 351, 6, 1282, 190, 1283, 6, 906, 1284, 907, 4, 121, 290, 707, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 439, 8, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[142, 1117, 1285, 19, 1286, 11, 708, 908, 258, 2408, 16, 2409, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[20, 909, 15, 582, 5, 35, 29, 19, 80, 24, 245, 48, 207, 124, 909, 60, 12, 2410, 52, 1003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 27, 6, 300, 1102, 321, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 8, 43, 11, 2, 58, 455, 16, 26, 15, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[152, 9, 377, 397, 4, 47, 56, 32, 29, 226, 124, 910, 3, 46, 86, 7, 1287, 38, 413, 6, 2411, 15, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[14, 709, 9, 102, 911, 4, 152, 109, 121, 47, 20, 214, 2412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[55, 18, 108, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 443, 197, 18, 324, 79, 118, 4, 1288, 688, 23, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[14, 697, 4, 3, 912, 320, 48, 4, 44, 17, 116, 16, 2, 26, 4, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[4, 2, 679, 1289, 27, 29, 113, 2413, 2414, 4, 197, 18, 17, 290, 7, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[72, 2415, 11, 2416, 147, 871, 30, 3, 227, 39, 10, 9, 373, 7, 754, 57, 2, 2417, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 1290, 32, 354, 4, 2, 28, 710, 8, 51, 1291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 214, 8, 165, 1103, 26, 45, 8, 135, 179, 31, 8, 377, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 31, 9, 6, 177, 223, 711, 22, 44, 505, 114, 236, 169, 590, 29, 2, 26, 9, 269, 15, 6, 223, 1292, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 265, 5, 100, 579, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[34, 913, 81, 443, 436, 6, 194, 92, 2418, 7, 124, 585, 4, 2419, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[14, 2420, 4, 3, 126, 15, 2, 2421, 11, 2, 244, 4, 34, 44, 1293, 4, 599, 151, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 8, 6, 20, 134, 38, 2, 2422, 712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[34, 322, 13, 2423, 1198, 127, 15, 2424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2425, 22, 126, 16, 2, 215, 9, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[121, 2426, 20, 45, 2427, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 173, 8, 118, 4, 2, 1294, 8, 165, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 9, 6, 362, 685, 76, 2, 185, 2, 124, 244, 30, 131, 446, 4, 502, 35, 51, 37, 51, 2428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 187, 2, 2429, 592, 4, 5, 9, 2, 94, 41, 3, 209, 27, 47, 89, 592, 200, 135, 2430, 468, 294, 256, 426, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 28, 8, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[385, 34, 272, 25, 477, 2, 1295, 23, 2431, 244, 107, 155, 34, 187, 9, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 126, 42, 556, 200, 40, 2432, 4, 131, 12, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 9, 599, 653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[84, 214, 8, 2433, 4, 541, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[374, 38, 36, 1191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[134, 8, 165, 411, 30, 102, 6, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 28, 8, 343, 179, 43, 11, 2, 58, 499, 7, 174, 15, 2, 713, 1189, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[29, 55, 18, 63, 56, 49, 24, 32, 345, 13, 19, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 61, 102, 87, 915, 29, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[600, 8, 2434, 2435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[34, 67, 187, 2, 2436, 4, 2437, 215, 2, 2438, 44, 714, 4, 2, 889, 533, 27, 493, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 47, 8, 136, 149, 192, 394, 172, 7, 33, 151, 179, 7, 2, 1142, 2439, 7, 2, 1296, 22, 25, 59, 318, 2440, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 2441, 32, 17, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2442, 2, 2443, 2444, 8, 6, 392, 22, 8, 12, 7, 33, 1135, 13, 1289, 1277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[155, 23, 2, 214, 8, 2445, 4, 34, 44, 67, 2446, 22, 40, 109, 133, 2447, 13, 81, 916, 2448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[624, 3, 2449, 120, 23, 62, 140, 241, 2450, 114, 2, 124, 572, 30, 3, 78, 12, 2451, 7, 63, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 31, 48, 2452, 6, 194, 7, 33, 2453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 293, 8, 2454, 4, 1297, 146, 2455, 6, 665, 11, 2456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[12, 6, 2457, 2458, 30, 137, 6, 28, 7, 245, 42, 7, 207, 306, 15, 6, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[34, 533, 601, 56, 13, 490, 127, 16, 59, 43, 2459, 7, 212, 81, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 270, 27, 254, 59, 250, 2, 352, 710, 9, 690, 266, 2, 270, 9, 1298, 4, 56, 9, 59, 1299, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 67, 1300, 12, 7, 869, 5, 42, 107, 81, 390, 1301, 39, 233, 9, 23, 2, 2460, 11, 483, 6, 698, 1244, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 2461, 57, 7, 33, 915, 29, 2462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 9, 243, 1302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[86, 10, 28, 2463, 2, 396, 80, 3, 170, 496, 917, 30, 12, 482, 15, 2464, 79, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 187, 2, 2465, 2466, 602, 2467, 97, 9, 67, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 26, 565, 97, 34, 421, 30, 5, 565, 92, 76, 34, 105, 25, 2468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[918, 919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[83, 3, 47, 39, 56, 8, 2, 2469, 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[67, 44, 505, 314, 603, 4, 920, 4, 364, 109, 504, 449, 16, 600, 2470, 23, 871, 17, 453, 4, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[24, 70, 1303, 120, 1279, 2, 142, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[204, 11, 2, 921, 899, 44, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[80, 14, 201, 365, 43, 11, 2, 1304, 9, 2471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 27, 6, 215, 16, 2, 715, 4, 121, 602, 708, 13, 588, 4, 297, 1305, 211, 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 78, 12, 47, 235, 136, 2472, 35, 9, 2473, 58, 314, 922, 15, 2, 1306, 114, 2474, 11, 713, 2475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 58, 28, 7, 63, 13, 6, 290, 1307, 11, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 716, 523, 23, 2476, 690, 2477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 61, 102, 87, 92, 923, 79, 307, 1308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[17, 118, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[5, 8, 225, 2, 717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 27, 1251, 19, 431, 99, 10, 28, 30, 5, 2478, 207, 924, 3, 105, 25, 2479, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[26, 9, 20, 4, 29, 9, 2, 2480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 442, 391, 159, 18, 1083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[20, 925, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[31, 8, 118, 4, 2481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[17, 19, 320, 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[3, 61, 2482, 48, 200, 2483, 4, 10, 9, 2, 94, 4, 217, 41, 3, 61, 1309, 2484, 253, 10, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 117, 141, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[272, 25, 87, 62, 140, 241, 38, 10, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 552, 32, 906, 2485, 2486, 2487, 1310, 1311, 527, 2488, 2489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[49, 22, 1312, 102, 2490, 57, 3, 46, 25, 560, 6, 497, 13, 235, 30, 23, 2, 124, 282, 11, 2, 575, 283, 10, 1312, 9, 2491, 9, 2, 1128, 0, 0]",0
"[13, 99, 340, 127, 34, 34, 388, 428, 13, 506, 215, 80, 34, 1239, 22, 5, 197, 18, 269, 104, 41, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[14, 604, 276, 2, 694, 2492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[156, 18, 63, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[377, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[390, 9, 19, 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[926, 4, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 2493, 2494, 32, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[97, 32, 222, 4, 12, 225, 2, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 26, 8, 2495, 29, 201, 2496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 1313, 304, 8, 484, 29, 24, 70, 66, 2497, 12, 212, 6, 411, 1313, 451, 24, 55, 18, 747, 148, 2498, 13, 403, 7, 440, 0, 0, 0, 0, 0, 0]",0
"[2, 31, 9, 6, 308, 482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[927, 1314, 2499, 2500, 2501, 1315, 36, 568, 897, 4, 1316, 4, 11, 674, 56, 8, 387, 38, 2, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2502, 10, 2503, 13, 120, 135, 71, 11, 718, 4, 548, 274, 70, 1317, 70, 245, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 9, 311, 95, 355, 12, 130, 250, 79, 53, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 276, 2, 600, 2504, 2505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 8, 62, 2506, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[2, 719, 38, 2507, 165, 161, 150, 227, 29, 2508, 4, 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[37, 13, 2, 2509, 67, 2510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[10, 8, 2, 28, 283, 3, 94, 27, 500, 4, 5, 9, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[10, 446, 141, 109, 10, 28, 6, 272, 672, 2511, 34, 32, 15, 447, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[49, 2, 26, 669, 18, 106, 130, 13, 24, 122, 433, 1318, 16, 2, 621, 35, 117, 2512, 2513, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[17, 17, 510, 720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[187, 6, 865, 1319, 110, 6, 1320, 2514, 22, 9, 1163, 1154, 404, 2515, 2516, 131, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[20, 28, 7, 25, 6, 381, 699, 4, 1303, 104, 4, 36, 2517, 2518, 37, 2, 2519, 32, 1223, 16, 1184, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[49, 5, 44, 721, 7, 265, 120, 493, 188, 40, 209, 25, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[2, 2520, 268, 1321, 1321, 319, 4, 213, 268, 2521, 319, 454, 213, 268, 395, 1322, 51, 387, 11, 2, 899, 27, 2522, 23, 120, 0, 0, 0, 0, 0, 0, 0]",0
"[3, 209, 138, 22, 46, 33, 2, 2523, 630, 1323, 36, 11, 78, 35, 353, 247, 136, 40, 32, 2524, 7, 247, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[49, 233, 27, 12, 2525, 2, 2526, 34, 370, 25, 1324, 12, 235, 49, 34, 60, 63, 42, 4, 264, 5, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[403, 8, 17, 444, 2527, 89, 210, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[224, 55, 18, 167, 52, 41, 4, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[115, 10, 392, 9, 211, 2528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[114, 10, 41, 81, 282, 11, 2, 134, 9, 532, 911, 29, 56, 9, 59, 1247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[5, 197, 18, 905, 311, 67, 2, 1325, 9, 2529, 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[39, 2, 124, 2530, 268, 24, 240, 18, 436, 64, 7, 174, 38, 10, 28, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[699, 315, 722, 7, 595, 127, 7, 245, 71, 38, 43, 678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
"[300, 928, 2531, 719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
"[113, 101, 76, 2, 124, 2532, 249, 28, 3, 158, 7, 15, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
